video_id,comment,likes,published_at,group_comeback
jWQx2f-CErU,STREAAAAAM,3,2024-11-03T23:56:38Z,aespa_Whiplash
jWQx2f-CErU,60M this week. Lets do it.,1,2024-11-03T23:56:19Z,aespa_Whiplash
jWQx2f-CErU,happy 53M. Congrats. Lets go to 54M. Fighting.,3,2024-11-03T23:56:01Z,aespa_Whiplash
jWQx2f-CErU,Lets just hope this week aespa have another chance to win on the music shows.,5,2024-11-03T23:42:45Z,aespa_Whiplash
jWQx2f-CErU,É incrível como as partes da Ningning me arrepiam! 😮❤,5,2024-11-03T23:42:45Z,aespa_Whiplash
jWQx2f-CErU,Road to 53M this morning,3,2024-11-03T23:38:25Z,aespa_Whiplash
jWQx2f-CErU,Let's go 60M this week.,3,2024-11-03T23:38:09Z,aespa_Whiplash
jWQx2f-CErU,2:05 winter’s “uh” is the sexiest uh I ever heard in my whole life,4,2024-11-03T23:37:51Z,aespa_Whiplash
jWQx2f-CErU,lets go 53m,3,2024-11-03T23:30:25Z,aespa_Whiplash
jWQx2f-CErU,que adicción con este tema,6,2024-11-03T23:28:27Z,aespa_Whiplash
jWQx2f-CErU,"++++++++++++++++++++++++++++++
★ aespa팬 100회 이상 시청!! 30초 이상 시청!! Aespa fans have watched it over 100 times!! Watched it for over 30 seconds!!------------------------------------------------------",5,2024-11-03T23:28:21Z,aespa_Whiplash
jWQx2f-CErU,"++++++++++++++++++++++++++++++
★ aespa팬 100회 이상 시청!! 30초 이상 시청!! Aespa fans have watched it over 100 times!! Watched it for over 30 seconds!!------------------------------------------------------",5,2024-11-03T23:28:17Z,aespa_Whiplash
jWQx2f-CErU,"++++++++++++++++++++++++++++++
★ aespa팬 100회 이상 시청!! 30초 이상 시청!! Aespa fans have watched it over 100 times!! Watched it for over 30 seconds!!------------------------------------------------------",4,2024-11-03T23:28:10Z,aespa_Whiplash
jWQx2f-CErU,52.983,5,2024-11-03T23:14:16Z,aespa_Whiplash
jWQx2f-CErU,1 hari naik 1 juta,6,2024-11-03T23:14:04Z,aespa_Whiplash
jWQx2f-CErU,Ningning tumben kamu ga bikin challenge sama jay park,6,2024-11-03T23:13:44Z,aespa_Whiplash
jWQx2f-CErU,❤❤❤,3,2024-11-03T22:48:28Z,aespa_Whiplash
jWQx2f-CErU,Whi Whiplash⚡️⚡️⚡️,5,2024-11-03T22:47:47Z,aespa_Whiplash
jWQx2f-CErU,"Let's talk about how every time we keep saying ""how are they gonna do better than that eta?"" And they always surprise us with one of the best music videos possible 
Only legends could pull this move",3,2024-11-03T22:39:58Z,aespa_Whiplash
jWQx2f-CErU,banger,3,2024-11-03T22:39:36Z,aespa_Whiplash
jWQx2f-CErU,960k,1,2024-11-03T22:19:41Z,aespa_Whiplash
jWQx2f-CErU,1:40 - 1:54  My favorite part,2,2024-11-03T22:18:38Z,aespa_Whiplash
jWQx2f-CErU,Happy 52.9M (7.12 am kst),2,2024-11-03T22:12:43Z,aespa_Whiplash
jWQx2f-CErU,It looks like BLΛƆKPIИK,0,2024-11-03T21:39:02Z,aespa_Whiplash
jWQx2f-CErU,11/4,1,2024-11-03T21:38:18Z,aespa_Whiplash
jWQx2f-CErU,Okay Aespa clap back to all this haters,2,2024-11-03T21:32:07Z,aespa_Whiplash
jWQx2f-CErU,Uh,2,2024-11-03T21:26:33Z,aespa_Whiplash
jWQx2f-CErU,Big flash,2,2024-11-03T21:26:30Z,aespa_Whiplash
jWQx2f-CErU,Winter ❤,1,2024-11-03T21:23:39Z,aespa_Whiplash
jWQx2f-CErU,Mis nobias si o ke 😅,2,2024-11-03T21:03:53Z,aespa_Whiplash
jWQx2f-CErU,Love it,3,2024-11-03T20:56:18Z,aespa_Whiplash
jWQx2f-CErU,"Aespa conquistando todo tipo de concepto, todo esto es arte",4,2024-11-03T20:38:44Z,aespa_Whiplash
jWQx2f-CErU,mys come on str34m,2,2024-11-03T20:35:42Z,aespa_Whiplash
jWQx2f-CErU,from #8 to #21,1,2024-11-03T20:35:13Z,aespa_Whiplash
jWQx2f-CErU,4 gen leaders,3,2024-11-03T19:52:54Z,aespa_Whiplash
jWQx2f-CErU,Everyone Knows Why We Are Here,2,2024-11-03T19:33:29Z,aespa_Whiplash
jWQx2f-CErU,Omg 😳,0,2024-11-03T19:28:01Z,aespa_Whiplash
jWQx2f-CErU,lagunya bagus,0,2024-11-03T18:59:10Z,aespa_Whiplash
jWQx2f-CErU,Malam gini streamingnya MYs gacor bener dah,4,2024-11-03T18:58:25Z,aespa_Whiplash
jWQx2f-CErU,ICONIC,2,2024-11-03T18:32:42Z,aespa_Whiplash
jWQx2f-CErU,❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,0,2024-11-03T18:32:33Z,aespa_Whiplash
jWQx2f-CErU,Addicted as usual ❤❤❤,0,2024-11-03T18:31:07Z,aespa_Whiplash
jWQx2f-CErU,wow this song and mv is just perfect. everyone shined so incredibly bright.,3,2024-11-03T18:21:27Z,aespa_Whiplash
jWQx2f-CErU,"With each comeback, they boldly introduce a completely new concept, always staying fresh and pushing their boundaries.
2024 is truly Aespa's year.",24,2024-11-03T18:18:52Z,aespa_Whiplash
jWQx2f-CErU,Midzy here to support!!! Let's get 53M!!! Whiplash x gold!!,2,2024-11-03T18:15:11Z,aespa_Whiplash
jWQx2f-CErU,This is Haneuls era fr💅✨️,1,2024-11-03T18:08:13Z,aespa_Whiplash
jWQx2f-CErU,AESPA WORLD DOMINION,2,2024-11-03T18:02:28Z,aespa_Whiplash
jWQx2f-CErU,muito bom😍👏,1,2024-11-03T17:48:12Z,aespa_Whiplash
jWQx2f-CErU,the concept of this fits aespa so well. the beat is so cool!! giselles pink hair is so pretty! i love this song sm 🖤🩶🤍,17,2024-11-03T17:36:37Z,aespa_Whiplash
jWQx2f-CErU,52646 sebelum besok pagi dah 53 juta yuk,1,2024-11-03T17:20:33Z,aespa_Whiplash
jWQx2f-CErU,mama a girl behind you,2,2024-11-03T17:18:09Z,aespa_Whiplash
jWQx2f-CErU,"this might be aespa’s best music video, yet; the visuals and outfits are everythinggg😍",64,2024-11-03T17:08:07Z,aespa_Whiplash
jWQx2f-CErU,52 Million !,2,2024-11-03T17:01:02Z,aespa_Whiplash
jWQx2f-CErU,"2020: BLACK MAMBA 
2021:NEXT LEVEL
2021:SAVAGE 
2022:GIRLS 
2023:SPICY 
2023:DRAMA
2024:SUPERNOVA
2024:ARMAGGEDON
2024:WHIPLASH 
Hits",5,2024-11-03T16:49:40Z,aespa_Whiplash
jWQx2f-CErU,52.6,1,2024-11-03T16:46:08Z,aespa_Whiplash
jWQx2f-CErU,ONE LOOK GIVE A WHIPLASH,2,2024-11-03T16:44:51Z,aespa_Whiplash
jWQx2f-CErU,São as fodonas da 4 geração,3,2024-11-03T16:32:38Z,aespa_Whiplash
jWQx2f-CErU,can someone tell me who is who in the different hair parts? I know pink hair is Giselle and that short black hair is Winter but other than that idk who is who with their hair changing in this mv 😭😭,1,2024-11-03T16:32:06Z,aespa_Whiplash
jWQx2f-CErU,1:58,2,2024-11-03T16:20:28Z,aespa_Whiplash
jWQx2f-CErU,The NSX tho...,2,2024-11-03T16:16:47Z,aespa_Whiplash
jWQx2f-CErU,"The LIMITED EDITION SHIRT is SERVING! But, I think the quality of the photobook could be improved. I got mine with a scratch-like small air bubble on the cover and some visible light scratches as well which somewhat affect the overall appearance of the photobook. The first page looks like it’s about to fall off and has a lot of blot-like marks on the stapler area of the pages.",2,2024-11-03T16:15:39Z,aespa_Whiplash
jWQx2f-CErU,"EVERYONE LET'S VOTES AESPA HARDER FOR MAMA 2024,KGMA,MMA, AND MORE MANY OTHERS .........🙏💪",3,2024-11-03T16:05:34Z,aespa_Whiplash
jWQx2f-CErU,HOPE AESPA GET MANY AWARDS DAESANGS IN MAMA 2024💪,5,2024-11-03T16:05:14Z,aespa_Whiplash
jWQx2f-CErU,EVERYONE LET'S STRMING AT SPOTIFY HARDER AND YOUTUBE HARDER PLEASE...🙏 💪,2,2024-11-03T16:04:14Z,aespa_Whiplash
jWQx2f-CErU,O GRUPO MAIS BABILÔNICO DO KPOP,3,2024-11-03T15:59:18Z,aespa_Whiplash
jWQx2f-CErU,"DEEM STREAM CORRETAMENTE NO MV MYS, E DE STREAM NA MÚSICA NO SPOTIFY",6,2024-11-03T15:58:38Z,aespa_Whiplash
jWQx2f-CErU,FINALMENTE SAIU DAQUELES IRRITANTES 50M,3,2024-11-03T15:58:11Z,aespa_Whiplash
jWQx2f-CErU,52563,2,2024-11-03T15:52:23Z,aespa_Whiplash
jWQx2f-CErU,IM IN LOVE WITH THIS VIDEOOOO,5,2024-11-03T15:51:48Z,aespa_Whiplash
jWQx2f-CErU,Every time someone likes my comment ill wathc it again,2,2024-11-03T15:44:49Z,aespa_Whiplash
jWQx2f-CErU,🔥🔥🔥🔥,2,2024-11-03T15:42:51Z,aespa_Whiplash
jWQx2f-CErU,Ningning's part was addictive,5,2024-11-03T15:26:07Z,aespa_Whiplash
jWQx2f-CErU,LOVE YOOU GISEEEEELEEEE 😩😩😩😩❤❤❤❤,2,2024-11-03T15:20:55Z,aespa_Whiplash
jWQx2f-CErU,GISEELLEEEEEE AAAAAAAAAAAAA,4,2024-11-03T15:19:30Z,aespa_Whiplash
jWQx2f-CErU,go aespa go,6,2024-11-03T15:19:11Z,aespa_Whiplash
jWQx2f-CErU,Sounds like xg song,0,2024-11-03T15:18:47Z,aespa_Whiplash
jWQx2f-CErU,This masterpiece deserves much attention,9,2024-11-03T15:16:24Z,aespa_Whiplash
jWQx2f-CErU,whip whip whiplash,6,2024-11-03T15:15:00Z,aespa_Whiplash
jWQx2f-CErU,Giselle for the leader of the free world!,4,2024-11-03T15:14:32Z,aespa_Whiplash
jWQx2f-CErU,Whip whiplash,5,2024-11-03T15:11:11Z,aespa_Whiplash
jWQx2f-CErU,Coldest,7,2024-11-03T15:11:03Z,aespa_Whiplash
jWQx2f-CErU,❤❤❤❤❤,1,2024-11-03T15:09:48Z,aespa_Whiplash
jWQx2f-CErU,All 0/10s,0,2024-11-03T15:02:27Z,aespa_Whiplash
jWQx2f-CErU,Benım bıttı gold gecıyorum sımdıı,4,2024-11-03T15:00:11Z,aespa_Whiplash
jWQx2f-CErU,my olsaydım herkesın aksıne nıng2 ve karına shıplerdım gıbı,3,2024-11-03T14:58:44Z,aespa_Whiplash
jWQx2f-CErU,red velvet’ten sonra best konseptler yeminle,3,2024-11-03T14:58:20Z,aespa_Whiplash
jWQx2f-CErU,oyy bu konsept nedir yakıyo,1,2024-11-03T14:57:46Z,aespa_Whiplash
jWQx2f-CErU,"510k
jensetters here",4,2024-11-03T14:57:31Z,aespa_Whiplash
jWQx2f-CErU,aespa sevmem yanı daha dogrusu cok dınlemem  ama sarkı guzel olmus :)),3,2024-11-03T14:57:12Z,aespa_Whiplash
jWQx2f-CErU,we need performance video SM!,2,2024-11-03T14:53:15Z,aespa_Whiplash
jWQx2f-CErU,52.5M,2,2024-11-03T14:50:23Z,aespa_Whiplash
jWQx2f-CErU,52496,2,2024-11-03T14:40:50Z,aespa_Whiplash
jWQx2f-CErU,flashy,2,2024-11-03T14:30:38Z,aespa_Whiplash
jWQx2f-CErU,classy,3,2024-11-03T14:30:27Z,aespa_Whiplash
jWQx2f-CErU,fancy,1,2024-11-03T14:30:23Z,aespa_Whiplash
jWQx2f-CErU,🫶🏼🫶🏼🫶🏼,0,2024-11-03T14:29:09Z,aespa_Whiplash
jWQx2f-CErU,OMGGGGGGG,2,2024-11-03T14:29:07Z,aespa_Whiplash
jWQx2f-CErU,Masterpiece,3,2024-11-03T14:25:04Z,aespa_Whiplash
jWQx2f-CErU,FANCYYYY,2,2024-11-03T14:23:11Z,aespa_Whiplash
jWQx2f-CErU,asığım bu sarkıyaaa,1,2024-11-03T14:23:05Z,aespa_Whiplash
jWQx2f-CErU,AESPAMMMM,0,2024-11-03T14:22:57Z,aespa_Whiplash
jWQx2f-CErU,day-1,1,2024-11-03T14:22:49Z,aespa_Whiplash
jWQx2f-CErU,h,0,2024-11-03T14:22:44Z,aespa_Whiplash
jWQx2f-CErU,one look givem whiplash,2,2024-11-03T14:22:41Z,aespa_Whiplash
jWQx2f-CErU,best girl groupppp,2,2024-11-03T14:22:33Z,aespa_Whiplash
jWQx2f-CErU,52.486.289 görüntüleme,0,2024-11-03T14:22:11Z,aespa_Whiplash
jWQx2f-CErU,Can't touch that,1,2024-11-03T14:21:22Z,aespa_Whiplash
jWQx2f-CErU,*gets sued by Metallica*,0,2024-11-03T14:15:59Z,aespa_Whiplash
jWQx2f-CErU,Can you focus MYs?,4,2024-11-03T14:11:17Z,aespa_Whiplash
jWQx2f-CErU,fancy!,0,2024-11-03T14:07:41Z,aespa_Whiplash
jWQx2f-CErU,I can't get tired of this song,1,2024-11-03T14:01:42Z,aespa_Whiplash
jWQx2f-CErU,thank you women for existing i love you,1,2024-11-03T13:57:59Z,aespa_Whiplash
jWQx2f-CErU,Hwaiting MYs,0,2024-11-03T13:46:58Z,aespa_Whiplash
jWQx2f-CErU,"I love this era, but the song and the dance are giving me PSY vibes😂 and i can’t unsee it!!! i hope they’re doing doing the challenge with PSY!!!!  It will be dope for sure!!",1,2024-11-03T13:41:50Z,aespa_Whiplash
jWQx2f-CErU,📣,0,2024-11-03T13:34:31Z,aespa_Whiplash
jWQx2f-CErU,Lets go to 60M,2,2024-11-03T13:31:52Z,aespa_Whiplash
jWQx2f-CErU,Go go 53m,2,2024-11-03T13:31:25Z,aespa_Whiplash
jWQx2f-CErU,Whi-whiplash,0,2024-11-03T13:25:03Z,aespa_Whiplash
jWQx2f-CErU,This comeback is giselle era❤,1,2024-11-03T13:18:31Z,aespa_Whiplash
jWQx2f-CErU,I love the vibe it's giving off smuch they ate that 🫶😭,1,2024-11-03T13:09:02Z,aespa_Whiplash
jWQx2f-CErU,Goodmoning everyone 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,1,2024-11-03T13:08:51Z,aespa_Whiplash
jWQx2f-CErU,favorit the song,2,2024-11-03T13:08:44Z,aespa_Whiplash
jWQx2f-CErU,"me with aespa this year: *releasing supernova* 
Me: song of the year!!!!!

*releasing armageddon*
Me: no, wait this should be the song of the year!

*releasing hot mess*
Me: *sigh* what’s next!??

*releasing whiplash*
Me: HEAR ME OUT THIS IS THE SONG OF THE YEAR",1,2024-11-03T13:06:44Z,aespa_Whiplash
jWQx2f-CErU,wow，they are so beautiful and cool！,1,2024-11-03T13:05:21Z,aespa_Whiplash
jWQx2f-CErU,SM tolong rilis lagu wake up ningning dong,3,2024-11-03T13:02:48Z,aespa_Whiplash
jWQx2f-CErU,Winter is a human AI no doubt,4,2024-11-03T12:53:21Z,aespa_Whiplash
jWQx2f-CErU,AESPA😘😘😘😘😘😘,3,2024-11-03T12:51:42Z,aespa_Whiplash
jWQx2f-CErU,1:59 WINTER???!!!!😳😳😳,4,2024-11-03T12:43:03Z,aespa_Whiplash
jWQx2f-CErU,🥰😍,0,2024-11-03T12:38:14Z,aespa_Whiplash
jWQx2f-CErU,WHIPLASH,2,2024-11-03T12:20:27Z,aespa_Whiplash
jWQx2f-CErU,WHIP WHIPLASH,1,2024-11-03T12:20:17Z,aespa_Whiplash
jWQx2f-CErU,ONE LOOK GIVE EM WHIPLASH,2,2024-11-03T12:20:07Z,aespa_Whiplash
jWQx2f-CErU,HAPPY 52M WHIPLASH,2,2024-11-03T12:19:22Z,aespa_Whiplash
jWQx2f-CErU,1.3M LIKES WHIPLASH,2,2024-11-03T12:19:10Z,aespa_Whiplash
jWQx2f-CErU,52M 387K WHIPLASH,1,2024-11-03T12:18:56Z,aespa_Whiplash
jWQx2f-CErU,Perfect song yeah yeah yeah,1,2024-11-03T12:11:21Z,aespa_Whiplash
jWQx2f-CErU,"Next Level 305M
Drama 250M
Armageddon 105M
Whiplash 55M
gogogo🎉🎉",5,2024-11-03T12:09:47Z,aespa_Whiplash
jWQx2f-CErU,This is awesome.  Best AESPA.,1,2024-11-03T12:09:46Z,aespa_Whiplash
jWQx2f-CErU,ALWAYS KERENNNN,1,2024-11-03T12:08:08Z,aespa_Whiplash
jWQx2f-CErU,perfect song mv vocal and visual.all perfect,2,2024-11-03T12:02:51Z,aespa_Whiplash
jWQx2f-CErU,keep streaming mys,2,2024-11-03T12:02:01Z,aespa_Whiplash
jWQx2f-CErU,This is definitely giselle’s era she slayed with her pink hair,4,2024-11-03T11:50:37Z,aespa_Whiplash
jWQx2f-CErU,"Mys, str34ming",1,2024-11-03T11:49:49Z,aespa_Whiplash
jWQx2f-CErU,376k,1,2024-11-03T11:45:30Z,aespa_Whiplash
jWQx2f-CErU,Canduuu bgt 🔥🔥🔥,1,2024-11-03T11:36:36Z,aespa_Whiplash
jWQx2f-CErU,"#æspa in History Longest Charts:
#1 MelOn Supernova         99 days
#1 Genie                                   119
#1 Bugs                                     49
#1 VIBE                                     118
#1 Circle                                   11 weeks
#1 YouTube Next Level     12 weeks.",5,2024-11-03T11:29:38Z,aespa_Whiplash
jWQx2f-CErU,53M today mys come on,3,2024-11-03T11:04:04Z,aespa_Whiplash
jWQx2f-CErU,"What is your Aespa bias?
Me: Ningning",3,2024-11-03T10:56:53Z,aespa_Whiplash
jWQx2f-CErU,".mySTREAM aespa AUDIO:
Black Mamba 150M Next Level 225 Savage135
Dreams Come True 75 Girls 85 Illusion 150
Hold On Tight 55 Spicy 145 Drama 135
Supernova 95 Armageddon 55 Whiplash 25",6,2024-11-03T10:50:45Z,aespa_Whiplash
jWQx2f-CErU,Aespaaaa music on topp,2,2024-11-03T10:45:35Z,aespa_Whiplash
jWQx2f-CErU,1:23 giselle's revenge after what ningning did to her apartment.,2,2024-11-03T10:37:46Z,aespa_Whiplash
jWQx2f-CErU,W song 🙏,1,2024-11-03T10:35:05Z,aespa_Whiplash
jWQx2f-CErU,2:14 Girls' Generation 소녀시대 'Catch Me If You Can'🥲🥲,2,2024-11-03T10:21:13Z,aespa_Whiplash
jWQx2f-CErU,SLAYNINGGGG,2,2024-11-03T10:15:18Z,aespa_Whiplash
jWQx2f-CErU,❤❤j'aimé❤❤,1,2024-11-03T10:10:21Z,aespa_Whiplash
jWQx2f-CErU,Le top des musiques,1,2024-11-03T10:09:45Z,aespa_Whiplash
jWQx2f-CErU,52.357M,0,2024-11-03T10:07:57Z,aespa_Whiplash
jWQx2f-CErU,"aespa 'Whiplash'

01. Whiplash (Title)
02. KI
03. Flights, Not Feelings
04. Pink Hoodie
05. Flowers
06. Just Another Girl.",2,2024-11-03T10:02:06Z,aespa_Whiplash
jWQx2f-CErU,love it,3,2024-11-03T10:00:40Z,aespa_Whiplash
jWQx2f-CErU,2025 anyone,2,2024-11-03T09:44:22Z,aespa_Whiplash
jWQx2f-CErU,top music video,5,2024-11-03T09:41:47Z,aespa_Whiplash
jWQx2f-CErU,1:59,0,2024-11-03T09:41:18Z,aespa_Whiplash
jWQx2f-CErU,I am Blink and I love this song.,4,2024-11-03T09:33:49Z,aespa_Whiplash
jWQx2f-CErU,❤,0,2024-11-03T09:33:16Z,aespa_Whiplash
jWQx2f-CErU,Don't forget keep stream1ng on sp0tify too for global fans ‼️❤️‍🔥🔥,2,2024-11-03T09:17:49Z,aespa_Whiplash
jWQx2f-CErU,Like,1,2024-11-03T08:56:26Z,aespa_Whiplash
jWQx2f-CErU,Flopp,1,2024-11-03T08:53:02Z,aespa_Whiplash
jWQx2f-CErU,Aespa owned this year !!!,4,2024-11-03T08:39:37Z,aespa_Whiplash
jWQx2f-CErU,#kurdishnctzen,1,2024-11-03T08:38:35Z,aespa_Whiplash
jWQx2f-CErU,#kurdishexol,1,2024-11-03T08:38:26Z,aespa_Whiplash
jWQx2f-CErU,#kurdishmy,1,2024-11-03T08:38:05Z,aespa_Whiplash
jWQx2f-CErU,Fancy !!,3,2024-11-03T08:37:48Z,aespa_Whiplash
jWQx2f-CErU,#8 global top music video ❤,2,2024-11-03T08:30:21Z,aespa_Whiplash
jWQx2f-CErU,aespa so amazing,3,2024-11-03T08:29:25Z,aespa_Whiplash
jWQx2f-CErU,Keep str3aming mys,4,2024-11-03T08:28:31Z,aespa_Whiplash
jWQx2f-CErU,High fashion mv,2,2024-11-03T08:27:46Z,aespa_Whiplash
jWQx2f-CErU,Manifesting 3rd win 🙏🙏,1,2024-11-03T08:27:27Z,aespa_Whiplash
jWQx2f-CErU,Mother Giselle please adopt me,1,2024-11-03T08:27:09Z,aespa_Whiplash
jWQx2f-CErU,1,0,2024-11-03T08:26:37Z,aespa_Whiplash
jWQx2f-CErU,"52.312

Sunday gone like wushhhh",0,2024-11-03T08:20:15Z,aespa_Whiplash
jWQx2f-CErU,whip-whiplash,1,2024-11-03T08:07:28Z,aespa_Whiplash
jWQx2f-CErU,GISELLE AND NINGNING RAP SKILLS OMG,2,2024-11-03T08:05:18Z,aespa_Whiplash
jWQx2f-CErU,ateeeeeee,1,2024-11-03T07:57:27Z,aespa_Whiplash
jWQx2f-CErU,Çok kötü,0,2024-11-03T07:51:44Z,aespa_Whiplash
jWQx2f-CErU,Ogggg,0,2024-11-03T07:51:36Z,aespa_Whiplash
jWQx2f-CErU,🤢🤢,0,2024-11-03T07:51:30Z,aespa_Whiplash
jWQx2f-CErU,🤢🤢🤢🤢🤢🤢🤢,0,2024-11-03T07:51:17Z,aespa_Whiplash
jWQx2f-CErU,İgyenc,0,2024-11-03T07:51:10Z,aespa_Whiplash
jWQx2f-CErU,Str34ming mys,1,2024-11-03T07:51:05Z,aespa_Whiplash
jWQx2f-CErU,Col çok kötü,0,2024-11-03T07:50:49Z,aespa_Whiplash
jWQx2f-CErU,İyyyy,0,2024-11-03T07:50:42Z,aespa_Whiplash
jWQx2f-CErU,CAPCUT YAZISINI SİLMEMİS SM İYYYY,0,2024-11-03T07:50:32Z,aespa_Whiplash
jWQx2f-CErU,YEGE SEMEYİ TEKLEDİ(!),0,2024-11-03T07:50:07Z,aespa_Whiplash
jWQx2f-CErU,CAPCUT YAZİSİNİ SİLMEMİSLER AQ,0,2024-11-03T07:49:47Z,aespa_Whiplash
jWQx2f-CErU,Aespa!!!!,0,2024-11-03T07:49:27Z,aespa_Whiplash
jWQx2f-CErU,SALAK,0,2024-11-03T07:49:22Z,aespa_Whiplash
jWQx2f-CErU,SM MAL,0,2024-11-03T07:49:15Z,aespa_Whiplash
jWQx2f-CErU,YESİL EKRANCİLAR,0,2024-11-03T07:48:59Z,aespa_Whiplash
jWQx2f-CErU,COK KİRİNC ŞARKI BOK GİBİ,0,2024-11-03T07:48:40Z,aespa_Whiplash
jWQx2f-CErU,WİNTER DİSLANİO😢,0,2024-11-03T07:48:03Z,aespa_Whiplash
jWQx2f-CErU,KLİP ÇOK KÖTÜ İYRENC OLMUS SARKİ,0,2024-11-03T07:47:34Z,aespa_Whiplash
jWQx2f-CErU,TİRNAGİM OLAMAZLAR(!),0,2024-11-03T07:46:58Z,aespa_Whiplash
jWQx2f-CErU,İYYYY ÇOK KÖTÜ ŞARKI,0,2024-11-03T07:46:37Z,aespa_Whiplash
jWQx2f-CErU,BP BEST GG(!),0,2024-11-03T07:46:20Z,aespa_Whiplash
jWQx2f-CErU,OSSURAN WİNTER BESTTT👊,0,2024-11-03T07:46:00Z,aespa_Whiplash
jWQx2f-CErU,#trend1 #trend1 #trend1 #trend1 #trend1 #trend1,3,2024-11-03T07:44:01Z,aespa_Whiplash
jWQx2f-CErU,Awesome,1,2024-11-03T07:31:48Z,aespa_Whiplash
jWQx2f-CErU,OK THAT RRRRRRROCKS,1,2024-11-03T07:27:08Z,aespa_Whiplash
jWQx2f-CErU,Gisella cakep bener rambut pink😍,1,2024-11-03T07:25:20Z,aespa_Whiplash
jWQx2f-CErU,winter!!!!!!!!!!!! me va dar algoooooooooo <3,1,2024-11-03T07:17:12Z,aespa_Whiplash
jWQx2f-CErU,DYVAS,1,2024-11-03T07:16:11Z,aespa_Whiplash
jWQx2f-CErU,Best girls,1,2024-11-03T06:54:32Z,aespa_Whiplash
jWQx2f-CErU,vamos por 60M! MY's let's do this!,1,2024-11-03T06:49:47Z,aespa_Whiplash
jWQx2f-CErU,This sounds like a diss track to HYBE 😂,3,2024-11-03T06:38:25Z,aespa_Whiplash
jWQx2f-CErU,IM DEOBI IM FROM WHIPLASH CHALLENGE GISELLE WITH SUNWOO <3,1,2024-11-03T06:33:44Z,aespa_Whiplash
jWQx2f-CErU,Aespa group of the year,3,2024-11-03T06:32:54Z,aespa_Whiplash
jWQx2f-CErU,Let's go mys we need to continue!,1,2024-11-03T06:31:41Z,aespa_Whiplash
jWQx2f-CErU,"Pleaseeeee vot3 x aespa #whiplash Let's get more wins for aespa, they worked hard",1,2024-11-03T06:23:59Z,aespa_Whiplash
jWQx2f-CErU,Pink hairs slayyyyyysss ❤,1,2024-11-03T06:23:44Z,aespa_Whiplash
jWQx2f-CErU,Happy 52.2m,0,2024-11-03T06:18:04Z,aespa_Whiplash
jWQx2f-CErU,Omg the beat is insane from the start to the end!!!💝,3,2024-11-03T06:03:52Z,aespa_Whiplash
jWQx2f-CErU,KEEP STREAMING MY'S,2,2024-11-03T06:01:44Z,aespa_Whiplash
jWQx2f-CErU,60 MILLION VIEWS SOON,2,2024-11-03T06:01:29Z,aespa_Whiplash
jWQx2f-CErU,I can't get tired of this song,1,2024-11-03T05:55:04Z,aespa_Whiplash
jWQx2f-CErU,SLAAAAYY⚡️⚡️,1,2024-11-03T05:42:17Z,aespa_Whiplash
jWQx2f-CErU,Saquen perfo,1,2024-11-03T05:40:52Z,aespa_Whiplash
jWQx2f-CErU,2:30 on repeat‼️ Hot Giselle on top 😻👄,0,2024-11-03T05:39:54Z,aespa_Whiplash
jWQx2f-CErU,A esta no le vamos a hacer strim al dancepractice?,2,2024-11-03T05:39:53Z,aespa_Whiplash
jWQx2f-CErU,Fasil pudo ser cualquiera de asepa,1,2024-11-03T05:39:29Z,aespa_Whiplash
jWQx2f-CErU,Ya la quemadte?,1,2024-11-03T05:39:19Z,aespa_Whiplash
jWQx2f-CErU,First reaction,3,2024-11-03T05:39:13Z,aespa_Whiplash
jWQx2f-CErU,El zara se pierde tremendo diyei,1,2024-11-03T05:39:12Z,aespa_Whiplash
jWQx2f-CErU,ONE LOOK GIVE EM WHIPLASH,1,2024-11-03T05:38:50Z,aespa_Whiplash
jWQx2f-CErU,"Visual 100/100
vocal 100/100
Dance 100/100
singing 100/100
And rap 100/100
I LOVE THEEMMM",1,2024-11-03T05:37:08Z,aespa_Whiplash
jWQx2f-CErU,Wow,0,2024-11-03T05:36:42Z,aespa_Whiplash
jWQx2f-CErU,Wowwww.....,0,2024-11-03T05:34:19Z,aespa_Whiplash
jWQx2f-CErU,This song is on fire 🔥🔥🔥 aespa ❤️❤️❤️,1,2024-11-03T05:21:17Z,aespa_Whiplash
jWQx2f-CErU,winter feels like she dropped from final fantasy universe. aftet hanging out with noctis or waht,2,2024-11-03T05:07:13Z,aespa_Whiplash
jWQx2f-CErU,52M done on 3/11/2024 🎉🎉,1,2024-11-03T05:07:06Z,aespa_Whiplash
jWQx2f-CErU,So amazing,3,2024-11-03T05:04:40Z,aespa_Whiplash
jWQx2f-CErU,yooo,2,2024-11-03T04:55:30Z,aespa_Whiplash
jWQx2f-CErU,Happy 60k cmts,2,2024-11-03T04:21:43Z,aespa_Whiplash
jWQx2f-CErU,WHIPLASH,2,2024-11-03T04:15:43Z,aespa_Whiplash
jWQx2f-CErU,WHIP WHIPLASH,2,2024-11-03T04:15:33Z,aespa_Whiplash
jWQx2f-CErU,I'M THE COLDEST,2,2024-11-03T04:15:21Z,aespa_Whiplash
