video_id,comment,likes,published_at,group_comeback,is_english,cleaned_comment,processed_comment
g36q0ZLvygQ,Is anyone listening to this song in 2026?,4,2026-01-31T14:00:48Z,IVE_RebelHeart,True,is anyone listening to this song in,anyon listen song
g36q0ZLvygQ,😘😘😘😘😘😘😘😘😘😘✨✨✨✨✨✨✨✨✨💕💕💕💕💕💕💕💕💙💙💙💙💙💙💙💙🤍🤍🤍🤍🤍🤍🤍💜💜💜💜💜💜IVE   BANG BANG  AM HERE NW AT  REBEL HEART  FR EVER REBEL  HEART  FAV  OF  IVE LOVER  OF IVE ✨✨✨❤️❤️❤️💕💕💕💙💙💙🤍🤍🤍💜💜💜💝💝💝💝💖💖💖💖😘😘😘😘😘😘😘😘😘,6,2026-01-30T05:27:43Z,IVE_RebelHeart,True,ive bang bang am here nw at rebel heart fr ever rebel heart fav of ive lover of ive,ive bang bang rebel heart ever rebel heart fav ive lover ive
g36q0ZLvygQ,MURD 1M 59 S,1,2026-01-29T18:15:58Z,IVE_RebelHeart,True,murd m s,murd
g36q0ZLvygQ,This song is about self love and not caring about what society thinks its about motivating people who feel they are less important.,7,2026-01-29T17:09:37Z,IVE_RebelHeart,True,this song is about self love and not caring about what society thinks its about motivating people who feel they are less important,song self love care societi think motiv peopl feel less import
g36q0ZLvygQ,This song made me cry,5,2026-01-29T10:38:12Z,IVE_RebelHeart,True,this song made me cry,song made cri
g36q0ZLvygQ,"anyone who speaks korean, what did she write on the mirror?",0,2026-01-28T18:10:14Z,IVE_RebelHeart,True,anyone who speaks korean what did she write on the mirror,anyon speak korean write mirror
g36q0ZLvygQ,"The song is ""I love you, Wonnie"" 🐰🥺🍓",1,2026-01-28T10:53:43Z,IVE_RebelHeart,True,the song is i love you wonnie,song love wonni
g36q0ZLvygQ,Get ready for revive album dives we need to stream hard for Ive!!!,7,2026-01-27T14:45:39Z,IVE_RebelHeart,True,get ready for revive album dives we need to stream hard for ive,get readi reviv album dive need stream hard ive
g36q0ZLvygQ,revive+ album coming on 23rd feb get ready dives,8,2026-01-27T11:25:21Z,IVE_RebelHeart,True,revive album coming on rd feb get ready dives,reviv album come feb get readi dive
g36q0ZLvygQ,"2:30 a year later, and this part never fails to make me emotional 🥹",5,2026-01-27T04:52:17Z,IVE_RebelHeart,True,a year later and this part never fails to make me emotional,year later part never fail make emot
g36q0ZLvygQ,"🎉 UPDATE 26/01/2025 🎉

REBEL HEART MV reached 60M views. 

It's IVE's 9th MV to do it so far. 

🎶 So you can, love me, hate me, you will never be never be never be me...

We are Rebels in our heart Dive!!!!",5,2026-01-27T00:50:34Z,IVE_RebelHeart,True,update rebel heart mv reached m views its ives th mv to do it so far so you can love me hate me you will never be never be never be me we are rebels in our heart dive,updat rebel heart reach view ive far love hate never never never rebel heart dive
g36q0ZLvygQ,I love the vibe of this song smm<3333,4,2026-01-25T19:42:25Z,IVE_RebelHeart,True,i love the vibe of this song smm,love vibe song smm
g36q0ZLvygQ,1:41 I HAVE THAT EXACT SAME KEYBOARD,2,2026-01-25T16:21:16Z,IVE_RebelHeart,True,i have that exact same keyboard,exact keyboard
g36q0ZLvygQ,First year: 60M,2,2026-01-25T16:10:07Z,IVE_RebelHeart,True,first year m,first year
g36q0ZLvygQ,NEXT 70M 🔜 COMEON DIVESS WE CAN MAKE THIS!!,13,2026-01-25T01:41:28Z,IVE_RebelHeart,True,next m comeon divess we can make this,next comeon divess make
g36q0ZLvygQ,OMGGG IVEEEEEE MY GlRLSSSSS😭😭😭😭😍❤️❤️❤️❤️ my baby leeseo,3,2026-01-24T06:24:18Z,IVE_RebelHeart,True,omggg iveeeeee my glrlsssss my baby leeseo,omggg iveeeee glrlsssss babi leeseo
g36q0ZLvygQ,Wonyoung pls shout me out,2,2026-01-24T02:22:11Z,IVE_RebelHeart,True,wonyoung pls shout me out,wonyoung pl shout
g36q0ZLvygQ,Happy 60M to Rebel Heart!!!,15,2026-01-23T06:44:25Z,IVE_RebelHeart,True,happy m to rebel heart,happi rebel heart
g36q0ZLvygQ,"60M and IVE will be back  
DIVE Are you ready to support this comeback?",14,2026-01-23T05:21:53Z,IVE_RebelHeart,True,m and ive will be back dive are you ready to support this comeback,ive back dive readi support comeback
g36q0ZLvygQ,Happy 1 year!!🎉🎉,6,2026-01-23T00:08:30Z,IVE_RebelHeart,True,happy year,happi year
g36q0ZLvygQ,The bridge the end it’s all perfect and heavenly,5,2026-01-22T15:23:35Z,IVE_RebelHeart,True,the bridge the end its all perfect and heavenly,bridg end perfect heavenli
g36q0ZLvygQ,This is by far the best IVE era,4,2026-01-22T15:23:05Z,IVE_RebelHeart,True,this is by far the best ive era,far best ive era
g36q0ZLvygQ,"IVE 2ND FULL ALBUM RELEASE DATE 23 FEBRUARY 
With a pre release 'BANG BANG' 9 FEB",22,2026-01-22T08:31:48Z,IVE_RebelHeart,True,ive nd full album release date february with a pre release bang bang feb,ive full album releas date februari pre releas bang bang feb
g36q0ZLvygQ,SONG OF THE YEAR 2025 YOU ALLLL,10,2026-01-19T10:37:12Z,IVE_RebelHeart,True,song of the year you allll,song year allll
g36q0ZLvygQ,She can be next Jennie if they keep this concept for her and not cute one,2,2026-01-19T08:19:08Z,IVE_RebelHeart,True,she can be next jennie if they keep this concept for her and not cute one,next jenni keep concept cute one
g36q0ZLvygQ,The chorus is stuck in my head 🔁,8,2026-01-19T06:55:01Z,IVE_RebelHeart,True,the chorus is stuck in my head,choru stuck head
g36q0ZLvygQ,Can’t believe it’s already been a year😅,9,2026-01-19T06:48:18Z,IVE_RebelHeart,True,cant believe its already been a year,cant believ alreadi year
g36q0ZLvygQ,I love this song❤,7,2026-01-19T04:59:24Z,IVE_RebelHeart,True,i love this song,love song
g36q0ZLvygQ,"DIVES BE READY FOR IVE COMEBACK THIS COMING FEB, STR3@M HARDER ‼️",8,2026-01-18T17:41:22Z,IVE_RebelHeart,True,dives be ready for ive comeback this coming feb str harder,dive readi ive comeback come feb str harder
g36q0ZLvygQ,HOW IS IVE SO INSANELY PERFECT,12,2026-01-18T15:10:14Z,IVE_RebelHeart,True,how is ive so insanely perfect,ive insan perfect
g36q0ZLvygQ,ALMOST 60M!!!,8,2026-01-18T12:49:16Z,IVE_RebelHeart,True,almost m,almost
g36q0ZLvygQ,One years ago...,7,2026-01-18T11:05:32Z,IVE_RebelHeart,True,one years ago,one year ago
g36q0ZLvygQ,Stream,4,2026-01-18T10:38:51Z,IVE_RebelHeart,True,stream,stream
g36q0ZLvygQ,I'm still in the Rebel Heart era,13,2026-01-18T09:13:08Z,IVE_RebelHeart,True,im still in the rebel heart era,still rebel heart era
g36q0ZLvygQ,"i always feel emotional in this song, idk why",8,2026-01-18T08:25:40Z,IVE_RebelHeart,True,i always feel emotional in this song idk why,alway feel emot song idk
g36q0ZLvygQ,IVE's music videos are always really good,13,2026-01-17T23:28:30Z,IVE_RebelHeart,True,ives music videos are always really good,ive music video alway realli good
g36q0ZLvygQ,"Guys, I'm crying....",3,2026-01-17T14:31:54Z,IVE_RebelHeart,True,guys im crying,guy cri
g36q0ZLvygQ,"So you can love me, hate me
You will never be, never be, never be me
Try me, I'll break free
You will never be, never be, never be me
We are rebels in our hearts, rebels in our hearts
We are rebels in our hearts
We are rebels in our hearts, 꺾이지 않아
We are rebels in our hearts",5,2026-01-17T13:19:52Z,IVE_RebelHeart,True,so you can love me hate me you will never be never be never be me try me ill break free you will never be never be never be me we are rebels in our hearts rebels in our hearts we are rebels in our hearts we are rebels in our hearts we are rebels in our hearts,love hate never never never tri ill break free never never never rebel heart rebel heart rebel heart rebel heart rebel heart
g36q0ZLvygQ,Now this what I like about ive❤,3,2026-01-17T12:26:00Z,IVE_RebelHeart,True,now this what i like about ive,like ive
g36q0ZLvygQ,"아이브 REBEL HEART 파트별 가사

All)REBEL IN OUR HEART!

안유진)시작은 항상 다 이룬 것처럼 엔딩은 마치 승리한 것처럼
리즈)겁내지 않고 마음을 쏟을래 내 모양대로

레이)이제 더 이상 신경 쓰지 않아 어디에서도 내 맘을 지키기
이서)오해 받을 땐 자유에 맡겨둘래 다 알게 될 거니까

장원영)So you can Love me, hate me You will never be never be never be me
안유진)Try me, I'll break free You will never be never be never be me

All, 가을)We are rebels in our heart, Rebels in our heart We are rebels in our heart
All, 이서)We are rebels in our heart, 꺾이지 않아 We are rebels in our heart

레이)너는 어디가 조금 부족해 너는 거기가 뭔가 좀 넘쳐 
가을)I don't care 뭐든 말은 참 쉽지 그래 실행이 어려운 거야

이서)Do it, move it, do it 우린 그냥 할께
레이)내 갈 길은 멀고 그 위에는 드라마가 있어

장원영)또 외로움이 너무 길어지는 밤엔 그 맘을 쏘아 올려

안유진)Love me, hate me You will never be never be never be me
리즈)Try me, I'll break free You will never be never be never be me

All, 장원영)We are rebels in our heart, Rebels in our heart We are rebels in our heart
All, 레이)We are rebels in our heart, 꺾이지 않아 We are rebels in our heart

All)Rebels in our heart!

안유진)Rebels in our heart!×2

가을)Rebels in our heart!×2

장원영)우린 따로 이유를 묻지 않고 서로가 필요할 때가 있어 그런 맘이 어떤 건지 잘 알기에
리즈)영원을 바라는 사이보단 지금을 이해해주고 싶어 We will always be the rebels!

[폭죽터짐]

안유진)Come, join as who you are We are rebels, we are one
이서)이 마음만으로 We are rebels, we are one

All, 리즈)We are rebels in our heart, Rebels in our heart We are rebels in our heart
안유진)We are rebels in our heart, 꺾이지 않아 We are rebels in our heart!",2,2026-01-17T03:04:58Z,IVE_RebelHeart,True,rebel heart allrebel in our heart so you can love me hate me you will never be never be never be me try me ill break free you will never be never be never be me all we are rebels in our heart rebels in our heart we are rebels in our heart all we are rebels in our heart we are rebels in our heart i dont care do it move it do it love me hate me you will never be never be never be me try me ill break free you will never be never be never be me all we are rebels in our heart rebels in our heart we are rebels in our heart all we are rebels in our heart we are rebels in our heart allrebels in our heart rebels in our heart rebels in our heart we will always be the rebels come join as who you are we are rebels we are one we are rebels we are one all we are rebels in our heart rebels in our heart we are rebels in our heart we are rebels in our heart we are rebels in our heart,rebel heart allrebel heart love hate never never never tri ill break free never never never rebel heart rebel heart rebel heart rebel heart rebel heart dont care move love hate never never never tri ill break free never never never rebel heart rebel heart rebel heart rebel heart rebel heart allrebel heart rebel heart rebel heart alway rebel come join rebel one rebel one rebel heart rebel heart rebel heart rebel heart rebel heart
g36q0ZLvygQ,this is julie percy's song❤❤❤❤,0,2026-01-16T07:34:10Z,IVE_RebelHeart,True,this is julie percys song,juli perci song
g36q0ZLvygQ,Not a fan but this is lit. Also love I've stage performances.,2,2026-01-16T04:26:18Z,IVE_RebelHeart,True,not a fan but this is lit also love ive stage performances,fan lit also love ive stage perform
g36q0ZLvygQ,Happy 1st anniversary of the epic song that came in its perfect time to describe the storm existed in our souls in that time.,4,2026-01-15T14:15:32Z,IVE_RebelHeart,True,happy st anniversary of the epic song that came in its perfect time to describe the storm existed in our souls in that time,happi anniversari epic song came perfect time describ storm exist soul time
g36q0ZLvygQ,It's officially been a year!,1,2026-01-15T12:45:45Z,IVE_RebelHeart,True,its officially been a year,offici year
g36q0ZLvygQ,Happy 1st anniversary rebel heart diveeeeee❤️❤️❤️❤️❤️,24,2026-01-14T23:15:49Z,IVE_RebelHeart,True,happy st anniversary rebel heart diveeeeee,happi anniversari rebel heart diveeeee
g36q0ZLvygQ,Happy one year to Rebel heart,13,2026-01-14T23:02:26Z,IVE_RebelHeart,True,happy one year to rebel heart,happi one year rebel heart
g36q0ZLvygQ,happy 1 year anniversary rebel heart!❤️,10,2026-01-14T22:58:55Z,IVE_RebelHeart,True,happy year anniversary rebel heart,happi year anniversari rebel heart
g36q0ZLvygQ,It's already been a year?,8,2026-01-14T22:09:16Z,IVE_RebelHeart,True,its already been a year,alreadi year
g36q0ZLvygQ,Who Is after of 2025,5,2026-01-14T20:06:11Z,IVE_RebelHeart,True,who is after of,
g36q0ZLvygQ,Reality.end💢,0,2026-01-14T20:04:14Z,IVE_RebelHeart,True,realityend,realityend
g36q0ZLvygQ,Can’t believe it’s been a year.,4,2026-01-14T15:56:11Z,IVE_RebelHeart,True,cant believe its been a year,cant believ year
g36q0ZLvygQ,IVE always delivers confidence anthems 💥,1,2026-01-14T13:56:29Z,IVE_RebelHeart,True,ive always delivers confidence anthems,ive alway deliv confid anthem
g36q0ZLvygQ,Road to 60M,1,2026-01-14T13:10:57Z,IVE_RebelHeart,True,road to m,road
g36q0ZLvygQ,I really like this song😭😭,4,2026-01-14T07:30:41Z,IVE_RebelHeart,True,i really like this song,realli like song
g36q0ZLvygQ,It's a Nice song .... congratulation 1 year anniversary for Rebel Heart ...it still good for listening until now....❤🌷😊🌷✌️,3,2026-01-14T06:32:13Z,IVE_RebelHeart,True,its a nice song congratulation year anniversary for rebel heart it still good for listening until now,nice song congratul year anniversari rebel heart still good listen
g36q0ZLvygQ,HAPPY 1 YEAR TO THIS MASTERPIECE ❤🏆,7,2026-01-14T02:20:09Z,IVE_RebelHeart,True,happy year to this masterpiece,happi year masterpiec
g36q0ZLvygQ,HAPPY 1 YEAR TO THE SOTY!!!🦋✨,5,2026-01-14T01:30:56Z,IVE_RebelHeart,True,happy year to the soty,happi year soti
g36q0ZLvygQ,One year of this hit omgg,5,2026-01-14T01:27:49Z,IVE_RebelHeart,True,one year of this hit omgg,one year hit omgg
g36q0ZLvygQ,It's already one year and my heart is still rebel ❤️‍🔥❤️‍🔥,3,2026-01-14T00:30:49Z,IVE_RebelHeart,True,its already one year and my heart is still rebel,alreadi one year heart still rebel
g36q0ZLvygQ,this song is exactly 1 year old today❤,7,2026-01-14T00:21:46Z,IVE_RebelHeart,True,this song is exactly year old today,song exactli year old today
g36q0ZLvygQ,Happy 1 Year!,11,2026-01-14T00:14:47Z,IVE_RebelHeart,True,happy year,happi year
g36q0ZLvygQ,happy 1 year 🎉🎉,8,2026-01-13T23:55:20Z,IVE_RebelHeart,True,happy year,happi year
g36q0ZLvygQ,1 year ago! Rebels in our heart <3,8,2026-01-13T23:12:00Z,IVE_RebelHeart,True,year ago rebels in our heart,year ago rebel heart
g36q0ZLvygQ,happy one year *⸜(* ॑꒳ ॑* )⸝*° 🍀,6,2026-01-13T22:17:52Z,IVE_RebelHeart,True,happy one year,happi one year
g36q0ZLvygQ,"Omg, I can't believe this masterpiece is already 1 year",11,2026-01-13T21:32:48Z,IVE_RebelHeart,True,omg i cant believe this masterpiece is already year,omg cant believ masterpiec alreadi year
g36q0ZLvygQ,"Ik it's 2026 but I cant stop listening to this masterpiece!!
Liz vocal is so PERFECT💕
I love them all every member is sm talented!

~ baby Dive",5,2026-01-13T20:50:53Z,IVE_RebelHeart,True,ik its but i cant stop listening to this masterpiece liz vocal is so perfect i love them all every member is sm talented baby dive,cant stop listen masterpiec liz vocal perfect love everi member talent babi dive
g36q0ZLvygQ,"Happy one year of Rebel Heart! It came by so fast. I love this song, it's really awesome. Ive keep on moving! 💖",7,2026-01-13T20:15:11Z,IVE_RebelHeart,True,happy one year of rebel heart it came by so fast i love this song its really awesome ive keep on moving,happi one year rebel heart came fast love song realli awesom ive keep move
g36q0ZLvygQ,"Wow, today marks one year since Ive's return 💔😭💗",1,2026-01-13T19:30:40Z,IVE_RebelHeart,True,wow today marks one year since ives return,wow today mark one year sinc ive return
g36q0ZLvygQ,Rebel heart,2,2026-01-13T17:41:41Z,IVE_RebelHeart,True,rebel heart,rebel heart
g36q0ZLvygQ,HAPPY 1ST ANNIVERSARY IVE THE BEST GROUP 4 GEN,4,2026-01-13T16:39:41Z,IVE_RebelHeart,True,happy st anniversary ive the best group gen,happi anniversari ive best group gen
g36q0ZLvygQ,1 YEAR CONGRATULATIONS IVE 🎉,2,2026-01-13T16:39:12Z,IVE_RebelHeart,True,year congratulations ive,year congratul ive
g36q0ZLvygQ,"1 year of this masterpiece, i will FOREVER love rebel heart. Best ive song ‼‼",2,2026-01-13T16:20:59Z,IVE_RebelHeart,True,year of this masterpiece i will forever love rebel heart best ive song,year masterpiec forev love rebel heart best ive song
g36q0ZLvygQ,anniversary one year 🎉🎉🎉,2,2026-01-13T14:46:41Z,IVE_RebelHeart,True,anniversary one year,anniversari one year
g36q0ZLvygQ,Happy anniversary SOTY,6,2026-01-13T13:15:51Z,IVE_RebelHeart,True,happy anniversary soty,happi anniversari soti
g36q0ZLvygQ,"A full year has passed since the release of the song Year 2025"". ☹️💞",3,2026-01-13T12:52:06Z,IVE_RebelHeart,True,a full year has passed since the release of the song year,full year pass sinc releas song year
g36q0ZLvygQ,HAPPY 1ST ANNIVERSARY REBEL HEART ❤,4,2026-01-13T11:50:09Z,IVE_RebelHeart,True,happy st anniversary rebel heart,happi anniversari rebel heart
g36q0ZLvygQ,Guys it been one year since rebel heart release 😢😮,3,2026-01-13T11:31:50Z,IVE_RebelHeart,True,guys it been one year since rebel heart release,guy one year sinc rebel heart releas
g36q0ZLvygQ,1:48 was that Wonyoung With highlight blondes!??? Omg too pretty like a Hot Barbie!,1,2026-01-13T11:03:25Z,IVE_RebelHeart,True,was that wonyoung with highlight blondes omg too pretty like a hot barbie,wonyoung highlight blond omg pretti like hot barbi
g36q0ZLvygQ,"Beautiful and Meaningful music video and song!  Too many good lines in lyrics ❤❤ Love me, hate me , you will never be me.  “ We are rebels and We are One  “ touches me most",1,2026-01-13T11:01:19Z,IVE_RebelHeart,True,beautiful and meaningful music video and song too many good lines in lyrics love me hate me you will never be me we are rebels and we are one touches me most,beauti meaning music video song mani good line lyric love hate never rebel one touch
g36q0ZLvygQ,1 year ago! happy anniversary rebel heart! 🫶,222,2026-01-13T10:03:15Z,IVE_RebelHeart,True,year ago happy anniversary rebel heart,year ago happi anniversari rebel heart
g36q0ZLvygQ,STREAM FOR IVE,3,2026-01-13T09:35:10Z,IVE_RebelHeart,True,stream for ive,stream ive
g36q0ZLvygQ,1 year of rebels in your heart💗,9,2026-01-13T09:28:22Z,IVE_RebelHeart,True,year of rebels in your heart,year rebel heart
g36q0ZLvygQ,REBEL HEART,4,2026-01-13T09:16:51Z,IVE_RebelHeart,True,rebel heart,rebel heart
g36q0ZLvygQ,OMG IT WAS 1 YEAR AGO,1,2026-01-13T09:09:32Z,IVE_RebelHeart,True,omg it was year ago,omg year ago
g36q0ZLvygQ,It's already a year ago 😢,0,2026-01-13T09:07:41Z,IVE_RebelHeart,True,its already a year ago,alreadi year ago
g36q0ZLvygQ,HAPPY 1st year Anniversary rebel heart by Queen IVE,2,2026-01-13T09:00:43Z,IVE_RebelHeart,True,happy st year anniversary rebel heart by queen ive,happi year anniversari rebel heart queen ive
g36q0ZLvygQ,Happy anniversary to Rebel Heart,1,2026-01-13T08:09:43Z,IVE_RebelHeart,True,happy anniversary to rebel heart,happi anniversari rebel heart
g36q0ZLvygQ,1 year ago today T-T,1,2026-01-13T07:25:06Z,IVE_RebelHeart,True,year ago today tt,year ago today
g36q0ZLvygQ,1 year since realese of this banger 🎉,0,2026-01-13T07:24:45Z,IVE_RebelHeart,True,year since realese of this banger,year sinc reales banger
g36q0ZLvygQ,# Where is MOMOLAND??,0,2026-01-13T07:04:22Z,IVE_RebelHeart,True,where is momoland,momoland
g36q0ZLvygQ,ONE YEAR ? I LOVE THIS SONG ❤❤❤❤,1,2026-01-13T06:45:14Z,IVE_RebelHeart,True,one year i love this song,one year love song
g36q0ZLvygQ,I can’t believe this has been a year already.,1,2026-01-13T05:18:06Z,IVE_RebelHeart,True,i cant believe this has been a year already,cant believ year alreadi
g36q0ZLvygQ,It's been almost a year and I still love this song as much as the first day,0,2026-01-13T03:58:30Z,IVE_RebelHeart,True,its been almost a year and i still love this song as much as the first day,almost year still love song much first day
g36q0ZLvygQ,I can't believe that this masterpiece has been a year,1,2026-01-13T03:31:25Z,IVE_RebelHeart,True,i cant believe that this masterpiece has been a year,cant believ masterpiec year
g36q0ZLvygQ,Still listening to this masterpiece ❤❤,2,2026-01-13T03:24:30Z,IVE_RebelHeart,True,still listening to this masterpiece,still listen masterpiec
Sz_wWzgh-vQ,This is banger❤,0,2026-03-13T14:25:52Z,TWICE_Strategy,True,this is banger,banger
Sz_wWzgh-vQ,2:33 What a woman! What a woman!,0,2026-03-13T14:25:32Z,TWICE_Strategy,True,what a woman what a woman,woman woman
Sz_wWzgh-vQ,Does anyone from 2026,1,2026-03-13T02:55:57Z,TWICE_Strategy,True,does anyone from,anyon
Sz_wWzgh-vQ,"I love this song with all my heart, I hope it never gets lost",1,2026-03-13T02:24:07Z,TWICE_Strategy,True,i love this song with all my heart i hope it never gets lost,love song heart hope never get lost
Sz_wWzgh-vQ,Mother jihyo,2,2026-03-13T00:54:21Z,TWICE_Strategy,True,mother jihyo,mother jihyo
Sz_wWzgh-vQ,In community of onces,0,2026-03-13T00:34:48Z,TWICE_Strategy,True,in community of onces,commun onc
Sz_wWzgh-vQ,No offense but the song would be a bit more enjoyable if Megan would not be screaming,1,2026-03-12T23:45:37Z,TWICE_Strategy,True,no offense but the song would be a bit more enjoyable if megan would not be screaming,offens song would bit enjoy megan would scream
Sz_wWzgh-vQ,CHAEYOUNG,0,2026-03-12T17:45:11Z,TWICE_Strategy,True,chaeyoung,chaeyoung
Sz_wWzgh-vQ,ICONIC ❤,0,2026-03-12T17:43:27Z,TWICE_Strategy,True,iconic,icon
Sz_wWzgh-vQ,Every time some like my comment I'll will watch it again!!!,2,2026-03-12T14:44:39Z,TWICE_Strategy,True,every time some like my comment ill will watch it again,everi time like comment ill watch
Sz_wWzgh-vQ,"Off Topic

Ariaz Girl Group - a member talking about her first shocking settlement statement. She kept scanning through it looking for earnings to help her parents but all she found was page after page of debt. Her agency eventually wrote it off but not till she'd thrown in years of her youth for no earnings. (They did concerts etc etc.)

I posted the article and her explainion vid references to the only MV of theirs I could find quickly.

---
I love K-Pop but thought their story may be of interest to a tiny minority here.",2,2026-03-12T11:34:24Z,TWICE_Strategy,True,off topic ariaz girl group a member talking about her first shocking settlement statement she kept scanning through it looking for earnings to help her parents but all she found was page after page of debt her agency eventually wrote it off but not till shed thrown in years of her youth for no earnings they did concerts etc etc i posted the article and her explainion vid references to the only mv of theirs i could find quickly i love kpop but thought their story may be of interest to a tiny minority here,topic ariaz girl group member talk first shock settlement statement kept scan look earn help parent found page page debt agenc eventu wrote till shed thrown year youth earn concert etc etc post articl explainion vid refer could find quickli love kpop thought stori may interest tini minor
Sz_wWzgh-vQ,I listen this song💝,2,2026-03-12T05:08:47Z,TWICE_Strategy,True,i listen this song,listen song
Sz_wWzgh-vQ,I want performance on one stage!,1,2026-03-12T04:13:01Z,TWICE_Strategy,True,i want performance on one stage,want perform one stage
Sz_wWzgh-vQ,0:14 It's Megan Thee Stallion and Twice,4,2026-03-12T03:47:21Z,TWICE_Strategy,True,its megan thee stallion and twice,megan thee stallion twice
Sz_wWzgh-vQ,"TWICE's albums with multiple tracks surpassing 200K plays on Shazam:

TWICEcoaster: Lane 2
Merry & Happy
Summer Nights
Eyes wide open
Formula of Love: O+T=<3
READY TO BE
THIS IS FOR",2,2026-03-12T03:17:29Z,TWICE_Strategy,True,twices albums with multiple tracks surpassing k plays on shazam twicecoaster lane merry happy summer nights eyes wide open formula of love ot ready to be this is for,twice album multipl track surpass play shazam twicecoast lane merri happi summer night eye wide open formula love readi
Sz_wWzgh-vQ,onichan,0,2026-03-12T01:23:21Z,TWICE_Strategy,True,onichan,onichan
Sz_wWzgh-vQ,Best collab till this date!,0,2026-03-12T00:44:23Z,TWICE_Strategy,True,best collab till this date,best collab till date
Sz_wWzgh-vQ,✋✋ hold on I was planning on hating on this it's kinda peak,0,2026-03-11T22:52:13Z,TWICE_Strategy,True,hold on i was planning on hating on this its kinda peak,hold plan hate kinda peak
Sz_wWzgh-vQ,can't let the homies know i fw ts,0,2026-03-11T15:24:33Z,TWICE_Strategy,True,cant let the homies know i fw ts,cant let homi know
Sz_wWzgh-vQ,Stream ONCE 150M please 🙏🏻,4,2026-03-11T15:12:44Z,TWICE_Strategy,True,stream once m please,stream pleas
Sz_wWzgh-vQ,Why all twice songs are so good???,0,2026-03-11T13:04:50Z,TWICE_Strategy,True,why all twice songs are so good,twice song good
Sz_wWzgh-vQ,Hey boy~,0,2026-03-11T11:53:36Z,TWICE_Strategy,True,hey boy,hey boy
Sz_wWzgh-vQ,Strems onces,1,2026-03-11T11:53:14Z,TWICE_Strategy,True,strems onces,strem onc
Sz_wWzgh-vQ,We can do it,1,2026-03-11T07:53:26Z,TWICE_Strategy,True,we can do it,
Sz_wWzgh-vQ,Stream once,3,2026-03-11T07:53:16Z,TWICE_Strategy,True,stream once,stream
Sz_wWzgh-vQ,Fighting once,7,2026-03-11T07:50:49Z,TWICE_Strategy,True,fighting once,fight
Sz_wWzgh-vQ,When did dream came true I meet with twice members❤,0,2026-03-11T07:28:02Z,TWICE_Strategy,True,when did dream came true i meet with twice members,dream came true meet twice member
Sz_wWzgh-vQ,Is this a Demon Hunters song?🥺,5,2026-03-11T06:11:06Z,TWICE_Strategy,True,is this a demon hunters song,demon hunter song
Sz_wWzgh-vQ,streaming,2,2026-03-11T03:22:41Z,TWICE_Strategy,True,streaming,stream
Sz_wWzgh-vQ,"Hey

Does anyone need tickets to Twice THIS IS FOR WORLD TOUR Orlando? I have 3 tickets I'm selling for $188 each. I ended up getting seats for the Chicago date with my friends and no longer need the tickets for this show. #Twice #ThisIsForWorldTourOrlando",3,2026-03-11T01:35:02Z,TWICE_Strategy,True,hey does anyone need tickets to twice this is for world tour orlando i have tickets im selling for each i ended up getting seats for the chicago date with my friends and no longer need the tickets for this show,hey anyon need ticket twice world tour orlando ticket sell end get seat chicago date friend longer need ticket show
Sz_wWzgh-vQ,Anyone miss Danielle in the group :(,1,2026-03-10T23:02:16Z,TWICE_Strategy,True,anyone miss danielle in the group,anyon miss daniel group
Sz_wWzgh-vQ,i love this music,3,2026-03-10T22:12:52Z,TWICE_Strategy,True,i love this music,love music
Sz_wWzgh-vQ,"TWICE METAS 
STRATEGY..144M✅➡️145M
MOONLIGHT SONRISE..139M✅➡️140
CHEER UP..595..✅➡️599M
ONE SPARK..68M✅➡️69M
THIS IS FOR..106M✅➡️110M",3,2026-03-10T21:47:39Z,TWICE_Strategy,True,twice metas strategymm moonlight sonrisem cheer upm one sparkmm this is formm,twice meta strategymm moonlight sonrisem cheer upm one sparkmm formm
Sz_wWzgh-vQ,I love Chaeyoung❤,1,2026-03-10T21:32:52Z,TWICE_Strategy,True,i love chaeyoung,love chaeyoung
Sz_wWzgh-vQ,I love nayeon 💝🐇,1,2026-03-10T21:28:16Z,TWICE_Strategy,True,i love nayeon,love nayeon
Sz_wWzgh-vQ,"Hear me out this song at 90 speed starting at "" step on do my highlight"" and gnarly dance practice matches so much and when strategy ends at talk with my body that's my strategy is gnarly",0,2026-03-10T21:21:54Z,TWICE_Strategy,True,hear me out this song at speed starting at step on do my highlight and gnarly dance practice matches so much and when strategy ends at talk with my body thats my strategy is gnarly,hear song speed start step highlight gnarli danc practic match much strategi end talk bodi that strategi gnarli
Sz_wWzgh-vQ,Hey boy....,1,2026-03-10T18:54:26Z,TWICE_Strategy,True,hey boy,hey boy
Sz_wWzgh-vQ,One of the only songs that ever makes me cry from happiness 😭,1,2026-03-10T15:09:41Z,TWICE_Strategy,True,one of the only songs that ever makes me cry from happiness,one song ever make cri happi
Sz_wWzgh-vQ,I was in 2024 last year,1,2026-03-10T10:14:42Z,TWICE_Strategy,True,i was in last year,last year
Sz_wWzgh-vQ,"man, i love women so much",5,2026-03-10T09:40:13Z,TWICE_Strategy,True,man i love women so much,man love women much
